"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (BGN/MWh)","Intraday Period (CET/CEST)","Intraday Price (BGN/MWh)"
"28/01/2020 00:00:00 - 28/01/2020 01:00:00","BZN|BG","Without Sequence","78.35","",""
"28/01/2020 01:00:00 - 28/01/2020 02:00:00","BZN|BG","Without Sequence","63.00","",""
"28/01/2020 02:00:00 - 28/01/2020 03:00:00","BZN|BG","Without Sequence","61.47","",""
"28/01/2020 03:00:00 - 28/01/2020 04:00:00","BZN|BG","Without Sequence","61.06","",""
"28/01/2020 04:00:00 - 28/01/2020 05:00:00","BZN|BG","Without Sequence","76.10","",""
"28/01/2020 05:00:00 - 28/01/2020 06:00:00","BZN|BG","Without Sequence","85.45","",""
"28/01/2020 06:00:00 - 28/01/2020 07:00:00","BZN|BG","Without Sequence","89.09","",""
"28/01/2020 07:00:00 - 28/01/2020 08:00:00","BZN|BG","Without Sequence","100.00","",""
"28/01/2020 08:00:00 - 28/01/2020 09:00:00","BZN|BG","Without Sequence","114.91","",""
"28/01/2020 09:00:00 - 28/01/2020 10:00:00","BZN|BG","Without Sequence","100.04","",""
"28/01/2020 10:00:00 - 28/01/2020 11:00:00","BZN|BG","Without Sequence","99.98","",""
"28/01/2020 11:00:00 - 28/01/2020 12:00:00","BZN|BG","Without Sequence","99.94","",""
"28/01/2020 12:00:00 - 28/01/2020 13:00:00","BZN|BG","Without Sequence","99.98","",""
"28/01/2020 13:00:00 - 28/01/2020 14:00:00","BZN|BG","Without Sequence","100.00","",""
"28/01/2020 14:00:00 - 28/01/2020 15:00:00","BZN|BG","Without Sequence","114.92","",""
"28/01/2020 15:00:00 - 28/01/2020 16:00:00","BZN|BG","Without Sequence","114.96","",""
"28/01/2020 16:00:00 - 28/01/2020 17:00:00","BZN|BG","Without Sequence","114.96","",""
"28/01/2020 17:00:00 - 28/01/2020 18:00:00","BZN|BG","Without Sequence","127.05","",""
"28/01/2020 18:00:00 - 28/01/2020 19:00:00","BZN|BG","Without Sequence","114.96","",""
"28/01/2020 19:00:00 - 28/01/2020 20:00:00","BZN|BG","Without Sequence","114.96","",""
"28/01/2020 20:00:00 - 28/01/2020 21:00:00","BZN|BG","Without Sequence","107.65","",""
"28/01/2020 21:00:00 - 28/01/2020 22:00:00","BZN|BG","Without Sequence","95.01","",""
"28/01/2020 22:00:00 - 28/01/2020 23:00:00","BZN|BG","Without Sequence","86.19","",""
"28/01/2020 23:00:00 - 29/01/2020 00:00:00","BZN|BG","Without Sequence","85.74","",""
"29/01/2020 00:00:00 - 29/01/2020 01:00:00","BZN|BG","Without Sequence","98.14","",""
"29/01/2020 01:00:00 - 29/01/2020 02:00:00","BZN|BG","Without Sequence","95.66","",""
"29/01/2020 02:00:00 - 29/01/2020 03:00:00","BZN|BG","Without Sequence","89.05","",""
"29/01/2020 03:00:00 - 29/01/2020 04:00:00","BZN|BG","Without Sequence","93.72","",""
"29/01/2020 04:00:00 - 29/01/2020 05:00:00","BZN|BG","Without Sequence","98.10","",""
"29/01/2020 05:00:00 - 29/01/2020 06:00:00","BZN|BG","Without Sequence","98.16","",""
"29/01/2020 06:00:00 - 29/01/2020 07:00:00","BZN|BG","Without Sequence","103.03","",""
"29/01/2020 07:00:00 - 29/01/2020 08:00:00","BZN|BG","Without Sequence","136.05","",""
"29/01/2020 08:00:00 - 29/01/2020 09:00:00","BZN|BG","Without Sequence","133.06","",""
"29/01/2020 09:00:00 - 29/01/2020 10:00:00","BZN|BG","Without Sequence","103.09","",""
"29/01/2020 10:00:00 - 29/01/2020 11:00:00","BZN|BG","Without Sequence","103.03","",""
"29/01/2020 11:00:00 - 29/01/2020 12:00:00","BZN|BG","Without Sequence","99.98","",""
"29/01/2020 12:00:00 - 29/01/2020 13:00:00","BZN|BG","Without Sequence","99.96","",""
"29/01/2020 13:00:00 - 29/01/2020 14:00:00","BZN|BG","Without Sequence","99.98","",""
"29/01/2020 14:00:00 - 29/01/2020 15:00:00","BZN|BG","Without Sequence","100.00","",""
"29/01/2020 15:00:00 - 29/01/2020 16:00:00","BZN|BG","Without Sequence","103.07","",""
"29/01/2020 16:00:00 - 29/01/2020 17:00:00","BZN|BG","Without Sequence","127.29","",""
"29/01/2020 17:00:00 - 29/01/2020 18:00:00","BZN|BG","Without Sequence","120.56","",""
"29/01/2020 18:00:00 - 29/01/2020 19:00:00","BZN|BG","Without Sequence","120.09","",""
"29/01/2020 19:00:00 - 29/01/2020 20:00:00","BZN|BG","Without Sequence","120.05","",""
"29/01/2020 20:00:00 - 29/01/2020 21:00:00","BZN|BG","Without Sequence","119.40","",""
"29/01/2020 21:00:00 - 29/01/2020 22:00:00","BZN|BG","Without Sequence","107.71","",""
"29/01/2020 22:00:00 - 29/01/2020 23:00:00","BZN|BG","Without Sequence","103.09","",""
"29/01/2020 23:00:00 - 30/01/2020 00:00:00","BZN|BG","Without Sequence","98.16","",""
"30/01/2020 00:00:00 - 30/01/2020 01:00:00","BZN|BG","Without Sequence","98.12","",""
"30/01/2020 01:00:00 - 30/01/2020 02:00:00","BZN|BG","Without Sequence","74.30","",""
"30/01/2020 02:00:00 - 30/01/2020 03:00:00","BZN|BG","Without Sequence","70.31","",""
"30/01/2020 03:00:00 - 30/01/2020 04:00:00","BZN|BG","Without Sequence","70.31","",""
"30/01/2020 04:00:00 - 30/01/2020 05:00:00","BZN|BG","Without Sequence","98.12","",""
"30/01/2020 05:00:00 - 30/01/2020 06:00:00","BZN|BG","Without Sequence","98.16","",""
"30/01/2020 06:00:00 - 30/01/2020 07:00:00","BZN|BG","Without Sequence","105.05","",""
"30/01/2020 07:00:00 - 30/01/2020 08:00:00","BZN|BG","Without Sequence","105.46","",""
"30/01/2020 08:00:00 - 30/01/2020 09:00:00","BZN|BG","Without Sequence","106.44","",""
"30/01/2020 09:00:00 - 30/01/2020 10:00:00","BZN|BG","Without Sequence","105.05","",""
"30/01/2020 10:00:00 - 30/01/2020 11:00:00","BZN|BG","Without Sequence","99.98","",""
"30/01/2020 11:00:00 - 30/01/2020 12:00:00","BZN|BG","Without Sequence","99.96","",""
"30/01/2020 12:00:00 - 30/01/2020 13:00:00","BZN|BG","Without Sequence","99.96","",""
"30/01/2020 13:00:00 - 30/01/2020 14:00:00","BZN|BG","Without Sequence","99.98","",""
"30/01/2020 14:00:00 - 30/01/2020 15:00:00","BZN|BG","Without Sequence","99.98","",""
"30/01/2020 15:00:00 - 30/01/2020 16:00:00","BZN|BG","Without Sequence","105.03","",""
"30/01/2020 16:00:00 - 30/01/2020 17:00:00","BZN|BG","Without Sequence","105.09","",""
"30/01/2020 17:00:00 - 30/01/2020 18:00:00","BZN|BG","Without Sequence","120.05","",""
"30/01/2020 18:00:00 - 30/01/2020 19:00:00","BZN|BG","Without Sequence","120.05","",""
"30/01/2020 19:00:00 - 30/01/2020 20:00:00","BZN|BG","Without Sequence","120.03","",""
"30/01/2020 20:00:00 - 30/01/2020 21:00:00","BZN|BG","Without Sequence","105.03","",""
"30/01/2020 21:00:00 - 30/01/2020 22:00:00","BZN|BG","Without Sequence","99.96","",""
"30/01/2020 22:00:00 - 30/01/2020 23:00:00","BZN|BG","Without Sequence","99.96","",""
"30/01/2020 23:00:00 - 31/01/2020 00:00:00","BZN|BG","Without Sequence","85.88","",""
"31/01/2020 00:00:00 - 31/01/2020 01:00:00","BZN|BG","Without Sequence","85.96","",""
"31/01/2020 01:00:00 - 31/01/2020 02:00:00","BZN|BG","Without Sequence","83.92","",""
"31/01/2020 02:00:00 - 31/01/2020 03:00:00","BZN|BG","Without Sequence","64.91","",""
"31/01/2020 03:00:00 - 31/01/2020 04:00:00","BZN|BG","Without Sequence","98.10","",""
"31/01/2020 04:00:00 - 31/01/2020 05:00:00","BZN|BG","Without Sequence","98.16","",""
"31/01/2020 05:00:00 - 31/01/2020 06:00:00","BZN|BG","Without Sequence","98.16","",""
"31/01/2020 06:00:00 - 31/01/2020 07:00:00","BZN|BG","Without Sequence","101.57","",""
"31/01/2020 07:00:00 - 31/01/2020 08:00:00","BZN|BG","Without Sequence","148.80","",""
"31/01/2020 08:00:00 - 31/01/2020 09:00:00","BZN|BG","Without Sequence","101.55","",""
"31/01/2020 09:00:00 - 31/01/2020 10:00:00","BZN|BG","Without Sequence","99.96","",""
"31/01/2020 10:00:00 - 31/01/2020 11:00:00","BZN|BG","Without Sequence","99.96","",""
"31/01/2020 11:00:00 - 31/01/2020 12:00:00","BZN|BG","Without Sequence","99.90","",""
"31/01/2020 12:00:00 - 31/01/2020 13:00:00","BZN|BG","Without Sequence","99.90","",""
"31/01/2020 13:00:00 - 31/01/2020 14:00:00","BZN|BG","Without Sequence","99.92","",""
"31/01/2020 14:00:00 - 31/01/2020 15:00:00","BZN|BG","Without Sequence","99.94","",""
"31/01/2020 15:00:00 - 31/01/2020 16:00:00","BZN|BG","Without Sequence","99.94","",""
"31/01/2020 16:00:00 - 31/01/2020 17:00:00","BZN|BG","Without Sequence","99.92","",""
"31/01/2020 17:00:00 - 31/01/2020 18:00:00","BZN|BG","Without Sequence","95.95","",""
"31/01/2020 18:00:00 - 31/01/2020 19:00:00","BZN|BG","Without Sequence","95.78","",""
"31/01/2020 19:00:00 - 31/01/2020 20:00:00","BZN|BG","Without Sequence","89.36","",""
"31/01/2020 20:00:00 - 31/01/2020 21:00:00","BZN|BG","Without Sequence","85.94","",""
"31/01/2020 21:00:00 - 31/01/2020 22:00:00","BZN|BG","Without Sequence","81.30","",""
"31/01/2020 22:00:00 - 31/01/2020 23:00:00","BZN|BG","Without Sequence","85.06","",""
"31/01/2020 23:00:00 - 01/02/2020 00:00:00","BZN|BG","Without Sequence","85.35","",""
"01/02/2020 00:00:00 - 01/02/2020 01:00:00","BZN|BG","Without Sequence","60.51","",""
"01/02/2020 01:00:00 - 01/02/2020 02:00:00","BZN|BG","Without Sequence","56.54","",""
"01/02/2020 02:00:00 - 01/02/2020 03:00:00","BZN|BG","Without Sequence","50.77","",""
"01/02/2020 03:00:00 - 01/02/2020 04:00:00","BZN|BG","Without Sequence","48.04","",""
"01/02/2020 04:00:00 - 01/02/2020 05:00:00","BZN|BG","Without Sequence","44.96","",""
"01/02/2020 05:00:00 - 01/02/2020 06:00:00","BZN|BG","Without Sequence","53.82","",""
"01/02/2020 06:00:00 - 01/02/2020 07:00:00","BZN|BG","Without Sequence","72.60","",""
"01/02/2020 07:00:00 - 01/02/2020 08:00:00","BZN|BG","Without Sequence","82.07","",""
"01/02/2020 08:00:00 - 01/02/2020 09:00:00","BZN|BG","Without Sequence","87.48","",""
"01/02/2020 09:00:00 - 01/02/2020 10:00:00","BZN|BG","Without Sequence","85.94","",""
"01/02/2020 10:00:00 - 01/02/2020 11:00:00","BZN|BG","Without Sequence","80.37","",""
"01/02/2020 11:00:00 - 01/02/2020 12:00:00","BZN|BG","Without Sequence","80.31","",""
"01/02/2020 12:00:00 - 01/02/2020 13:00:00","BZN|BG","Without Sequence","68.36","",""
"01/02/2020 13:00:00 - 01/02/2020 14:00:00","BZN|BG","Without Sequence","66.34","",""
"01/02/2020 14:00:00 - 01/02/2020 15:00:00","BZN|BG","Without Sequence","71.92","",""
"01/02/2020 15:00:00 - 01/02/2020 16:00:00","BZN|BG","Without Sequence","77.82","",""
"01/02/2020 16:00:00 - 01/02/2020 17:00:00","BZN|BG","Without Sequence","99.92","",""
"01/02/2020 17:00:00 - 01/02/2020 18:00:00","BZN|BG","Without Sequence","99.98","",""
"01/02/2020 18:00:00 - 01/02/2020 19:00:00","BZN|BG","Without Sequence","99.98","",""
"01/02/2020 19:00:00 - 01/02/2020 20:00:00","BZN|BG","Without Sequence","99.96","",""
"01/02/2020 20:00:00 - 01/02/2020 21:00:00","BZN|BG","Without Sequence","99.94","",""
"01/02/2020 21:00:00 - 01/02/2020 22:00:00","BZN|BG","Without Sequence","75.65","",""
"01/02/2020 22:00:00 - 01/02/2020 23:00:00","BZN|BG","Without Sequence","54.47","",""
"01/02/2020 23:00:00 - 02/02/2020 00:00:00","BZN|BG","Without Sequence","44.06","",""
"02/02/2020 00:00:00 - 02/02/2020 01:00:00","BZN|BG","Without Sequence","72.07","",""
"02/02/2020 01:00:00 - 02/02/2020 02:00:00","BZN|BG","Without Sequence","65.77","",""
"02/02/2020 02:00:00 - 02/02/2020 03:00:00","BZN|BG","Without Sequence","44.03","",""
"02/02/2020 03:00:00 - 02/02/2020 04:00:00","BZN|BG","Without Sequence","35.22","",""
"02/02/2020 04:00:00 - 02/02/2020 05:00:00","BZN|BG","Without Sequence","35.22","",""
"02/02/2020 05:00:00 - 02/02/2020 06:00:00","BZN|BG","Without Sequence","43.83","",""
"02/02/2020 06:00:00 - 02/02/2020 07:00:00","BZN|BG","Without Sequence","35.40","",""
"02/02/2020 07:00:00 - 02/02/2020 08:00:00","BZN|BG","Without Sequence","45.08","",""
"02/02/2020 08:00:00 - 02/02/2020 09:00:00","BZN|BG","Without Sequence","44.05","",""
"02/02/2020 09:00:00 - 02/02/2020 10:00:00","BZN|BG","Without Sequence","41.19","",""
"02/02/2020 10:00:00 - 02/02/2020 11:00:00","BZN|BG","Without Sequence","27.77","",""
"02/02/2020 11:00:00 - 02/02/2020 12:00:00","BZN|BG","Without Sequence","29.30","",""
"02/02/2020 12:00:00 - 02/02/2020 13:00:00","BZN|BG","Without Sequence","27.91","",""
"02/02/2020 13:00:00 - 02/02/2020 14:00:00","BZN|BG","Without Sequence","23.98","",""
"02/02/2020 14:00:00 - 02/02/2020 15:00:00","BZN|BG","Without Sequence","43.11","",""
"02/02/2020 15:00:00 - 02/02/2020 16:00:00","BZN|BG","Without Sequence","44.38","",""
"02/02/2020 16:00:00 - 02/02/2020 17:00:00","BZN|BG","Without Sequence","68.08","",""
"02/02/2020 17:00:00 - 02/02/2020 18:00:00","BZN|BG","Without Sequence","87.91","",""
"02/02/2020 18:00:00 - 02/02/2020 19:00:00","BZN|BG","Without Sequence","87.01","",""
"02/02/2020 19:00:00 - 02/02/2020 20:00:00","BZN|BG","Without Sequence","85.92","",""
"02/02/2020 20:00:00 - 02/02/2020 21:00:00","BZN|BG","Without Sequence","74.93","",""
"02/02/2020 21:00:00 - 02/02/2020 22:00:00","BZN|BG","Without Sequence","50.15","",""
"02/02/2020 22:00:00 - 02/02/2020 23:00:00","BZN|BG","Without Sequence","44.05","",""
"02/02/2020 23:00:00 - 03/02/2020 00:00:00","BZN|BG","Without Sequence","44.03","",""
"03/02/2020 00:00:00 - 03/02/2020 01:00:00","BZN|BG","Without Sequence","44.05","",""
"03/02/2020 01:00:00 - 03/02/2020 02:00:00","BZN|BG","Without Sequence","45.18","",""
"03/02/2020 02:00:00 - 03/02/2020 03:00:00","BZN|BG","Without Sequence","41.62","",""
"03/02/2020 03:00:00 - 03/02/2020 04:00:00","BZN|BG","Without Sequence","40.76","",""
"03/02/2020 04:00:00 - 03/02/2020 05:00:00","BZN|BG","Without Sequence","44.03","",""
"03/02/2020 05:00:00 - 03/02/2020 06:00:00","BZN|BG","Without Sequence","68.55","",""
"03/02/2020 06:00:00 - 03/02/2020 07:00:00","BZN|BG","Without Sequence","99.59","",""
"03/02/2020 07:00:00 - 03/02/2020 08:00:00","BZN|BG","Without Sequence","109.60","",""
"03/02/2020 08:00:00 - 03/02/2020 09:00:00","BZN|BG","Without Sequence","103.05","",""
"03/02/2020 09:00:00 - 03/02/2020 10:00:00","BZN|BG","Without Sequence","99.51","",""
"03/02/2020 10:00:00 - 03/02/2020 11:00:00","BZN|BG","Without Sequence","99.53","",""
"03/02/2020 11:00:00 - 03/02/2020 12:00:00","BZN|BG","Without Sequence","90.63","",""
"03/02/2020 12:00:00 - 03/02/2020 13:00:00","BZN|BG","Without Sequence","99.49","",""
"03/02/2020 13:00:00 - 03/02/2020 14:00:00","BZN|BG","Without Sequence","93.59","",""
"03/02/2020 14:00:00 - 03/02/2020 15:00:00","BZN|BG","Without Sequence","94.27","",""
"03/02/2020 15:00:00 - 03/02/2020 16:00:00","BZN|BG","Without Sequence","99.53","",""
"03/02/2020 16:00:00 - 03/02/2020 17:00:00","BZN|BG","Without Sequence","99.55","",""
"03/02/2020 17:00:00 - 03/02/2020 18:00:00","BZN|BG","Without Sequence","103.05","",""
"03/02/2020 18:00:00 - 03/02/2020 19:00:00","BZN|BG","Without Sequence","103.03","",""
"03/02/2020 19:00:00 - 03/02/2020 20:00:00","BZN|BG","Without Sequence","103.01","",""
"03/02/2020 20:00:00 - 03/02/2020 21:00:00","BZN|BG","Without Sequence","103.05","",""
"03/02/2020 21:00:00 - 03/02/2020 22:00:00","BZN|BG","Without Sequence","103.03","",""
"03/02/2020 22:00:00 - 03/02/2020 23:00:00","BZN|BG","Without Sequence","99.55","",""
"03/02/2020 23:00:00 - 04/02/2020 00:00:00","BZN|BG","Without Sequence","98.10","",""
"04/02/2020 00:00:00 - 04/02/2020 01:00:00","BZN|BG","Without Sequence","71.19","",""
"04/02/2020 01:00:00 - 04/02/2020 02:00:00","BZN|BG","Without Sequence","64.46","",""
"04/02/2020 02:00:00 - 04/02/2020 03:00:00","BZN|BG","Without Sequence","61.18","",""
"04/02/2020 03:00:00 - 04/02/2020 04:00:00","BZN|BG","Without Sequence","72.21","",""
"04/02/2020 04:00:00 - 04/02/2020 05:00:00","BZN|BG","Without Sequence","91.10","",""
"04/02/2020 05:00:00 - 04/02/2020 06:00:00","BZN|BG","Without Sequence","98.12","",""
"04/02/2020 06:00:00 - 04/02/2020 07:00:00","BZN|BG","Without Sequence","99.98","",""
"04/02/2020 07:00:00 - 04/02/2020 08:00:00","BZN|BG","Without Sequence","99.98","",""
"04/02/2020 08:00:00 - 04/02/2020 09:00:00","BZN|BG","Without Sequence","103.82","",""
"04/02/2020 09:00:00 - 04/02/2020 10:00:00","BZN|BG","Without Sequence","99.94","",""
"04/02/2020 10:00:00 - 04/02/2020 11:00:00","BZN|BG","Without Sequence","99.92","",""
"04/02/2020 11:00:00 - 04/02/2020 12:00:00","BZN|BG","Without Sequence","99.92","",""
"04/02/2020 12:00:00 - 04/02/2020 13:00:00","BZN|BG","Without Sequence","99.92","",""
"04/02/2020 13:00:00 - 04/02/2020 14:00:00","BZN|BG","Without Sequence","89.93","",""
"04/02/2020 14:00:00 - 04/02/2020 15:00:00","BZN|BG","Without Sequence","99.90","",""
"04/02/2020 15:00:00 - 04/02/2020 16:00:00","BZN|BG","Without Sequence","86.37","",""
"04/02/2020 16:00:00 - 04/02/2020 17:00:00","BZN|BG","Without Sequence","83.96","",""
"04/02/2020 17:00:00 - 04/02/2020 18:00:00","BZN|BG","Without Sequence","85.67","",""
"04/02/2020 18:00:00 - 04/02/2020 19:00:00","BZN|BG","Without Sequence","89.22","",""
"04/02/2020 19:00:00 - 04/02/2020 20:00:00","BZN|BG","Without Sequence","84.73","",""
"04/02/2020 20:00:00 - 04/02/2020 21:00:00","BZN|BG","Without Sequence","78.31","",""
"04/02/2020 21:00:00 - 04/02/2020 22:00:00","BZN|BG","Without Sequence","66.52","",""
"04/02/2020 22:00:00 - 04/02/2020 23:00:00","BZN|BG","Without Sequence","58.66","",""
"04/02/2020 23:00:00 - 05/02/2020 00:00:00","BZN|BG","Without Sequence","44.94","",""
"05/02/2020 00:00:00 - 05/02/2020 01:00:00","BZN|BG","Without Sequence","41.62","",""
"05/02/2020 01:00:00 - 05/02/2020 02:00:00","BZN|BG","Without Sequence","33.76","",""
"05/02/2020 02:00:00 - 05/02/2020 03:00:00","BZN|BG","Without Sequence","32.23","",""
"05/02/2020 03:00:00 - 05/02/2020 04:00:00","BZN|BG","Without Sequence","29.81","",""
"05/02/2020 04:00:00 - 05/02/2020 05:00:00","BZN|BG","Without Sequence","34.13","",""
"05/02/2020 05:00:00 - 05/02/2020 06:00:00","BZN|BG","Without Sequence","58.87","",""
"05/02/2020 06:00:00 - 05/02/2020 07:00:00","BZN|BG","Without Sequence","85.61","",""
"05/02/2020 07:00:00 - 05/02/2020 08:00:00","BZN|BG","Without Sequence","99.59","",""
"05/02/2020 08:00:00 - 05/02/2020 09:00:00","BZN|BG","Without Sequence","107.55","",""
"05/02/2020 09:00:00 - 05/02/2020 10:00:00","BZN|BG","Without Sequence","99.57","",""
"05/02/2020 10:00:00 - 05/02/2020 11:00:00","BZN|BG","Without Sequence","99.57","",""
"05/02/2020 11:00:00 - 05/02/2020 12:00:00","BZN|BG","Without Sequence","99.51","",""
"05/02/2020 12:00:00 - 05/02/2020 13:00:00","BZN|BG","Without Sequence","97.62","",""
"05/02/2020 13:00:00 - 05/02/2020 14:00:00","BZN|BG","Without Sequence","89.83","",""
"05/02/2020 14:00:00 - 05/02/2020 15:00:00","BZN|BG","Without Sequence","85.16","",""
"05/02/2020 15:00:00 - 05/02/2020 16:00:00","BZN|BG","Without Sequence","81.89","",""
"05/02/2020 16:00:00 - 05/02/2020 17:00:00","BZN|BG","Without Sequence","91.75","",""
"05/02/2020 17:00:00 - 05/02/2020 18:00:00","BZN|BG","Without Sequence","99.57","",""
"05/02/2020 18:00:00 - 05/02/2020 19:00:00","BZN|BG","Without Sequence","99.59","",""
"05/02/2020 19:00:00 - 05/02/2020 20:00:00","BZN|BG","Without Sequence","89.79","",""
"05/02/2020 20:00:00 - 05/02/2020 21:00:00","BZN|BG","Without Sequence","84.22","",""
"05/02/2020 21:00:00 - 05/02/2020 22:00:00","BZN|BG","Without Sequence","61.78","",""
"05/02/2020 22:00:00 - 05/02/2020 23:00:00","BZN|BG","Without Sequence","59.67","",""
"05/02/2020 23:00:00 - 06/02/2020 00:00:00","BZN|BG","Without Sequence","46.82","",""
"06/02/2020 00:00:00 - 06/02/2020 01:00:00","BZN|BG","Without Sequence","67.71","",""
"06/02/2020 01:00:00 - 06/02/2020 02:00:00","BZN|BG","Without Sequence","51.42","",""
"06/02/2020 02:00:00 - 06/02/2020 03:00:00","BZN|BG","Without Sequence","48.54","",""
"06/02/2020 03:00:00 - 06/02/2020 04:00:00","BZN|BG","Without Sequence","46.08","",""
"06/02/2020 04:00:00 - 06/02/2020 05:00:00","BZN|BG","Without Sequence","48.66","",""
"06/02/2020 05:00:00 - 06/02/2020 06:00:00","BZN|BG","Without Sequence","58.79","",""
"06/02/2020 06:00:00 - 06/02/2020 07:00:00","BZN|BG","Without Sequence","90.93","",""
"06/02/2020 07:00:00 - 06/02/2020 08:00:00","BZN|BG","Without Sequence","106.06","",""
"06/02/2020 08:00:00 - 06/02/2020 09:00:00","BZN|BG","Without Sequence","107.71","",""
"06/02/2020 09:00:00 - 06/02/2020 10:00:00","BZN|BG","Without Sequence","102.99","",""
"06/02/2020 10:00:00 - 06/02/2020 11:00:00","BZN|BG","Without Sequence","103.07","",""
"06/02/2020 11:00:00 - 06/02/2020 12:00:00","BZN|BG","Without Sequence","95.17","",""
"06/02/2020 12:00:00 - 06/02/2020 13:00:00","BZN|BG","Without Sequence","91.04","",""
"06/02/2020 13:00:00 - 06/02/2020 14:00:00","BZN|BG","Without Sequence","87.15","",""
"06/02/2020 14:00:00 - 06/02/2020 15:00:00","BZN|BG","Without Sequence","89.89","",""
"06/02/2020 15:00:00 - 06/02/2020 16:00:00","BZN|BG","Without Sequence","93.70","",""
"06/02/2020 16:00:00 - 06/02/2020 17:00:00","BZN|BG","Without Sequence","102.23","",""
"06/02/2020 17:00:00 - 06/02/2020 18:00:00","BZN|BG","Without Sequence","105.71","",""
"06/02/2020 18:00:00 - 06/02/2020 19:00:00","BZN|BG","Without Sequence","106.91","",""
"06/02/2020 19:00:00 - 06/02/2020 20:00:00","BZN|BG","Without Sequence","105.16","",""
"06/02/2020 20:00:00 - 06/02/2020 21:00:00","BZN|BG","Without Sequence","103.07","",""
"06/02/2020 21:00:00 - 06/02/2020 22:00:00","BZN|BG","Without Sequence","101.62","",""
"06/02/2020 22:00:00 - 06/02/2020 23:00:00","BZN|BG","Without Sequence","97.13","",""
"06/02/2020 23:00:00 - 07/02/2020 00:00:00","BZN|BG","Without Sequence","85.86","",""
"07/02/2020 00:00:00 - 07/02/2020 01:00:00","BZN|BG","Without Sequence","68.30","",""
"07/02/2020 01:00:00 - 07/02/2020 02:00:00","BZN|BG","Without Sequence","55.72","",""
"07/02/2020 02:00:00 - 07/02/2020 03:00:00","BZN|BG","Without Sequence","51.91","",""
"07/02/2020 03:00:00 - 07/02/2020 04:00:00","BZN|BG","Without Sequence","52.92","",""
"07/02/2020 04:00:00 - 07/02/2020 05:00:00","BZN|BG","Without Sequence","58.26","",""
"07/02/2020 05:00:00 - 07/02/2020 06:00:00","BZN|BG","Without Sequence","84.32","",""
"07/02/2020 06:00:00 - 07/02/2020 07:00:00","BZN|BG","Without Sequence","95.42","",""
"07/02/2020 07:00:00 - 07/02/2020 08:00:00","BZN|BG","Without Sequence","121.26","",""
"07/02/2020 08:00:00 - 07/02/2020 09:00:00","BZN|BG","Without Sequence","117.96","",""
"07/02/2020 09:00:00 - 07/02/2020 10:00:00","BZN|BG","Without Sequence","110.07","",""
"07/02/2020 10:00:00 - 07/02/2020 11:00:00","BZN|BG","Without Sequence","132.82","",""
"07/02/2020 11:00:00 - 07/02/2020 12:00:00","BZN|BG","Without Sequence","118.09","",""
"07/02/2020 12:00:00 - 07/02/2020 13:00:00","BZN|BG","Without Sequence","116.06","",""
"07/02/2020 13:00:00 - 07/02/2020 14:00:00","BZN|BG","Without Sequence","111.38","",""
"07/02/2020 14:00:00 - 07/02/2020 15:00:00","BZN|BG","Without Sequence","113.36","",""
"07/02/2020 15:00:00 - 07/02/2020 16:00:00","BZN|BG","Without Sequence","120.05","",""
"07/02/2020 16:00:00 - 07/02/2020 17:00:00","BZN|BG","Without Sequence","116.47","",""
"07/02/2020 17:00:00 - 07/02/2020 18:00:00","BZN|BG","Without Sequence","136.01","",""
"07/02/2020 18:00:00 - 07/02/2020 19:00:00","BZN|BG","Without Sequence","115.45","",""
"07/02/2020 19:00:00 - 07/02/2020 20:00:00","BZN|BG","Without Sequence","115.28","",""
"07/02/2020 20:00:00 - 07/02/2020 21:00:00","BZN|BG","Without Sequence","109.62","",""
"07/02/2020 21:00:00 - 07/02/2020 22:00:00","BZN|BG","Without Sequence","93.16","",""
"07/02/2020 22:00:00 - 07/02/2020 23:00:00","BZN|BG","Without Sequence","61.00","",""
"07/02/2020 23:00:00 - 08/02/2020 00:00:00","BZN|BG","Without Sequence","70.88","",""
"08/02/2020 00:00:00 - 08/02/2020 01:00:00","BZN|BG","Without Sequence","71.88","",""
"08/02/2020 01:00:00 - 08/02/2020 02:00:00","BZN|BG","Without Sequence","57.27","",""
"08/02/2020 02:00:00 - 08/02/2020 03:00:00","BZN|BG","Without Sequence","49.17","",""
"08/02/2020 03:00:00 - 08/02/2020 04:00:00","BZN|BG","Without Sequence","47.96","",""
"08/02/2020 04:00:00 - 08/02/2020 05:00:00","BZN|BG","Without Sequence","44.03","",""
"08/02/2020 05:00:00 - 08/02/2020 06:00:00","BZN|BG","Without Sequence","48.66","",""
"08/02/2020 06:00:00 - 08/02/2020 07:00:00","BZN|BG","Without Sequence","58.77","",""
"08/02/2020 07:00:00 - 08/02/2020 08:00:00","BZN|BG","Without Sequence","66.36","",""
"08/02/2020 08:00:00 - 08/02/2020 09:00:00","BZN|BG","Without Sequence","71.56","",""
"08/02/2020 09:00:00 - 08/02/2020 10:00:00","BZN|BG","Without Sequence","66.40","",""
"08/02/2020 10:00:00 - 08/02/2020 11:00:00","BZN|BG","Without Sequence","54.98","",""
"08/02/2020 11:00:00 - 08/02/2020 12:00:00","BZN|BG","Without Sequence","54.35","",""
"08/02/2020 12:00:00 - 08/02/2020 13:00:00","BZN|BG","Without Sequence","51.63","",""
"08/02/2020 13:00:00 - 08/02/2020 14:00:00","BZN|BG","Without Sequence","54.61","",""
