"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/03/2024 18:00:00 - 02/03/2024 19:00:00","BZN|BG","Without Sequence","93.60","",""
"02/03/2024 19:00:00 - 02/03/2024 20:00:00","BZN|BG","Without Sequence","89.90","",""
"02/03/2024 20:00:00 - 02/03/2024 21:00:00","BZN|BG","Without Sequence","76.98","",""
"02/03/2024 21:00:00 - 02/03/2024 22:00:00","BZN|BG","Without Sequence","70.28","",""
"02/03/2024 22:00:00 - 02/03/2024 23:00:00","BZN|BG","Without Sequence","76.12","",""
"02/03/2024 23:00:00 - 03/03/2024 00:00:00","BZN|BG","Without Sequence","58.82","",""
"03/03/2024 00:00:00 - 03/03/2024 01:00:00","BZN|BG","Without Sequence","55.67","",""
"03/03/2024 01:00:00 - 03/03/2024 02:00:00","BZN|BG","Without Sequence","55.54","",""
"03/03/2024 02:00:00 - 03/03/2024 03:00:00","BZN|BG","Without Sequence","55.45","",""
"03/03/2024 03:00:00 - 03/03/2024 04:00:00","BZN|BG","Without Sequence","55.93","",""
"03/03/2024 04:00:00 - 03/03/2024 05:00:00","BZN|BG","Without Sequence","55.34","",""
"03/03/2024 05:00:00 - 03/03/2024 06:00:00","BZN|BG","Without Sequence","56.36","",""
"03/03/2024 06:00:00 - 03/03/2024 07:00:00","BZN|BG","Without Sequence","57.20","",""
"03/03/2024 07:00:00 - 03/03/2024 08:00:00","BZN|BG","Without Sequence","58.46","",""
"03/03/2024 08:00:00 - 03/03/2024 09:00:00","BZN|BG","Without Sequence","56.86","",""
"03/03/2024 09:00:00 - 03/03/2024 10:00:00","BZN|BG","Without Sequence","56.15","",""
"03/03/2024 10:00:00 - 03/03/2024 11:00:00","BZN|BG","Without Sequence","54.35","",""
"03/03/2024 11:00:00 - 03/03/2024 12:00:00","BZN|BG","Without Sequence","51.88","",""
"03/03/2024 12:00:00 - 03/03/2024 13:00:00","BZN|BG","Without Sequence","48.26","",""
"03/03/2024 13:00:00 - 03/03/2024 14:00:00","BZN|BG","Without Sequence","42.51","",""
"03/03/2024 14:00:00 - 03/03/2024 15:00:00","BZN|BG","Without Sequence","46.84","",""
"03/03/2024 15:00:00 - 03/03/2024 16:00:00","BZN|BG","Without Sequence","54.26","",""
"03/03/2024 16:00:00 - 03/03/2024 17:00:00","BZN|BG","Without Sequence","60.28","",""
"03/03/2024 17:00:00 - 03/03/2024 18:00:00","BZN|BG","Without Sequence","82.38","",""
"03/03/2024 18:00:00 - 03/03/2024 19:00:00","BZN|BG","Without Sequence","92.40","",""
"03/03/2024 19:00:00 - 03/03/2024 20:00:00","BZN|BG","Without Sequence","86.96","",""
"03/03/2024 20:00:00 - 03/03/2024 21:00:00","BZN|BG","Without Sequence","81.80","",""
"03/03/2024 21:00:00 - 03/03/2024 22:00:00","BZN|BG","Without Sequence","75.00","",""
"03/03/2024 22:00:00 - 03/03/2024 23:00:00","BZN|BG","Without Sequence","72.18","",""
"03/03/2024 23:00:00 - 04/03/2024 00:00:00","BZN|BG","Without Sequence","72.42","",""
"04/03/2024 00:00:00 - 04/03/2024 01:00:00","BZN|BG","Without Sequence","69.13","",""
"04/03/2024 01:00:00 - 04/03/2024 02:00:00","BZN|BG","Without Sequence","67.90","",""
"04/03/2024 02:00:00 - 04/03/2024 03:00:00","BZN|BG","Without Sequence","67.41","",""
"04/03/2024 03:00:00 - 04/03/2024 04:00:00","BZN|BG","Without Sequence","66.22","",""
"04/03/2024 04:00:00 - 04/03/2024 05:00:00","BZN|BG","Without Sequence","65.59","",""
"04/03/2024 05:00:00 - 04/03/2024 06:00:00","BZN|BG","Without Sequence","70.83","",""
"04/03/2024 06:00:00 - 04/03/2024 07:00:00","BZN|BG","Without Sequence","81.18","",""
"04/03/2024 07:00:00 - 04/03/2024 08:00:00","BZN|BG","Without Sequence","96.67","",""
"04/03/2024 08:00:00 - 04/03/2024 09:00:00","BZN|BG","Without Sequence","102.97","",""
"04/03/2024 09:00:00 - 04/03/2024 10:00:00","BZN|BG","Without Sequence","85.02","",""
"04/03/2024 10:00:00 - 04/03/2024 11:00:00","BZN|BG","Without Sequence","58.68","",""
"04/03/2024 11:00:00 - 04/03/2024 12:00:00","BZN|BG","Without Sequence","56.30","",""
"04/03/2024 12:00:00 - 04/03/2024 13:00:00","BZN|BG","Without Sequence","57.57","",""
"04/03/2024 13:00:00 - 04/03/2024 14:00:00","BZN|BG","Without Sequence","59.81","",""
"04/03/2024 14:00:00 - 04/03/2024 15:00:00","BZN|BG","Without Sequence","62.50","",""
"04/03/2024 15:00:00 - 04/03/2024 16:00:00","BZN|BG","Without Sequence","69.86","",""
"04/03/2024 16:00:00 - 04/03/2024 17:00:00","BZN|BG","Without Sequence","78.12","",""
"04/03/2024 17:00:00 - 04/03/2024 18:00:00","BZN|BG","Without Sequence","91.69","",""
"04/03/2024 18:00:00 - 04/03/2024 19:00:00","BZN|BG","Without Sequence","105.18","",""
"04/03/2024 19:00:00 - 04/03/2024 20:00:00","BZN|BG","Without Sequence","99.13","",""
"04/03/2024 20:00:00 - 04/03/2024 21:00:00","BZN|BG","Without Sequence","80.52","",""
"04/03/2024 21:00:00 - 04/03/2024 22:00:00","BZN|BG","Without Sequence","71.39","",""
"04/03/2024 22:00:00 - 04/03/2024 23:00:00","BZN|BG","Without Sequence","64.58","",""
"04/03/2024 23:00:00 - 05/03/2024 00:00:00","BZN|BG","Without Sequence","63.93","",""
"05/03/2024 00:00:00 - 05/03/2024 01:00:00","BZN|BG","Without Sequence","61.96","",""
"05/03/2024 01:00:00 - 05/03/2024 02:00:00","BZN|BG","Without Sequence","61.67","",""
"05/03/2024 02:00:00 - 05/03/2024 03:00:00","BZN|BG","Without Sequence","61.33","",""
"05/03/2024 03:00:00 - 05/03/2024 04:00:00","BZN|BG","Without Sequence","59.86","",""
"05/03/2024 04:00:00 - 05/03/2024 05:00:00","BZN|BG","Without Sequence","60.56","",""
"05/03/2024 05:00:00 - 05/03/2024 06:00:00","BZN|BG","Without Sequence","61.67","",""
"05/03/2024 06:00:00 - 05/03/2024 07:00:00","BZN|BG","Without Sequence","71.53","",""
"05/03/2024 07:00:00 - 05/03/2024 08:00:00","BZN|BG","Without Sequence","79.28","",""
"05/03/2024 08:00:00 - 05/03/2024 09:00:00","BZN|BG","Without Sequence","83.02","",""
"05/03/2024 09:00:00 - 05/03/2024 10:00:00","BZN|BG","Without Sequence","77.00","",""
"05/03/2024 10:00:00 - 05/03/2024 11:00:00","BZN|BG","Without Sequence","71.15","",""
"05/03/2024 11:00:00 - 05/03/2024 12:00:00","BZN|BG","Without Sequence","69.72","",""
"05/03/2024 12:00:00 - 05/03/2024 13:00:00","BZN|BG","Without Sequence","67.96","",""
"05/03/2024 13:00:00 - 05/03/2024 14:00:00","BZN|BG","Without Sequence","68.56","",""
"05/03/2024 14:00:00 - 05/03/2024 15:00:00","BZN|BG","Without Sequence","71.95","",""
"05/03/2024 15:00:00 - 05/03/2024 16:00:00","BZN|BG","Without Sequence","75.46","",""
"05/03/2024 16:00:00 - 05/03/2024 17:00:00","BZN|BG","Without Sequence","77.49","",""
"05/03/2024 17:00:00 - 05/03/2024 18:00:00","BZN|BG","Without Sequence","93.06","",""
"05/03/2024 18:00:00 - 05/03/2024 19:00:00","BZN|BG","Without Sequence","107.32","",""
"05/03/2024 19:00:00 - 05/03/2024 20:00:00","BZN|BG","Without Sequence","115.36","",""
"05/03/2024 20:00:00 - 05/03/2024 21:00:00","BZN|BG","Without Sequence","95.26","",""
"05/03/2024 21:00:00 - 05/03/2024 22:00:00","BZN|BG","Without Sequence","84.21","",""
"05/03/2024 22:00:00 - 05/03/2024 23:00:00","BZN|BG","Without Sequence","77.85","",""
"05/03/2024 23:00:00 - 06/03/2024 00:00:00","BZN|BG","Without Sequence","72.03","",""
"06/03/2024 00:00:00 - 06/03/2024 01:00:00","BZN|BG","Without Sequence","71.00","",""
"06/03/2024 01:00:00 - 06/03/2024 02:00:00","BZN|BG","Without Sequence","70.70","",""
"06/03/2024 02:00:00 - 06/03/2024 03:00:00","BZN|BG","Without Sequence","70.46","",""
"06/03/2024 03:00:00 - 06/03/2024 04:00:00","BZN|BG","Without Sequence","69.74","",""
"06/03/2024 04:00:00 - 06/03/2024 05:00:00","BZN|BG","Without Sequence","70.46","",""
"06/03/2024 05:00:00 - 06/03/2024 06:00:00","BZN|BG","Without Sequence","73.91","",""
"06/03/2024 06:00:00 - 06/03/2024 07:00:00","BZN|BG","Without Sequence","83.98","",""
"06/03/2024 07:00:00 - 06/03/2024 08:00:00","BZN|BG","Without Sequence","106.64","",""
"06/03/2024 08:00:00 - 06/03/2024 09:00:00","BZN|BG","Without Sequence","92.34","",""
"06/03/2024 09:00:00 - 06/03/2024 10:00:00","BZN|BG","Without Sequence","81.97","",""
"06/03/2024 10:00:00 - 06/03/2024 11:00:00","BZN|BG","Without Sequence","70.04","",""
"06/03/2024 11:00:00 - 06/03/2024 12:00:00","BZN|BG","Without Sequence","62.76","",""
"06/03/2024 12:00:00 - 06/03/2024 13:00:00","BZN|BG","Without Sequence","62.00","",""
"06/03/2024 13:00:00 - 06/03/2024 14:00:00","BZN|BG","Without Sequence","65.92","",""
"06/03/2024 14:00:00 - 06/03/2024 15:00:00","BZN|BG","Without Sequence","70.64","",""
"06/03/2024 15:00:00 - 06/03/2024 16:00:00","BZN|BG","Without Sequence","73.70","",""
"06/03/2024 16:00:00 - 06/03/2024 17:00:00","BZN|BG","Without Sequence","81.90","",""
"06/03/2024 17:00:00 - 06/03/2024 18:00:00","BZN|BG","Without Sequence","100.98","",""
"06/03/2024 18:00:00 - 06/03/2024 19:00:00","BZN|BG","Without Sequence","122.02","",""
"06/03/2024 19:00:00 - 06/03/2024 20:00:00","BZN|BG","Without Sequence","122.46","",""
"06/03/2024 20:00:00 - 06/03/2024 21:00:00","BZN|BG","Without Sequence","100.00","",""
"06/03/2024 21:00:00 - 06/03/2024 22:00:00","BZN|BG","Without Sequence","80.49","",""
"06/03/2024 22:00:00 - 06/03/2024 23:00:00","BZN|BG","Without Sequence","77.98","",""
"06/03/2024 23:00:00 - 07/03/2024 00:00:00","BZN|BG","Without Sequence","74.34","",""
"07/03/2024 00:00:00 - 07/03/2024 01:00:00","BZN|BG","Without Sequence","73.33","",""
"07/03/2024 01:00:00 - 07/03/2024 02:00:00","BZN|BG","Without Sequence","72.32","",""
"07/03/2024 02:00:00 - 07/03/2024 03:00:00","BZN|BG","Without Sequence","70.34","",""
"07/03/2024 03:00:00 - 07/03/2024 04:00:00","BZN|BG","Without Sequence","68.71","",""
"07/03/2024 04:00:00 - 07/03/2024 05:00:00","BZN|BG","Without Sequence","69.89","",""
"07/03/2024 05:00:00 - 07/03/2024 06:00:00","BZN|BG","Without Sequence","73.13","",""
"07/03/2024 06:00:00 - 07/03/2024 07:00:00","BZN|BG","Without Sequence","84.27","",""
"07/03/2024 07:00:00 - 07/03/2024 08:00:00","BZN|BG","Without Sequence","103.20","",""
"07/03/2024 08:00:00 - 07/03/2024 09:00:00","BZN|BG","Without Sequence","96.70","",""
"07/03/2024 09:00:00 - 07/03/2024 10:00:00","BZN|BG","Without Sequence","79.09","",""
"07/03/2024 10:00:00 - 07/03/2024 11:00:00","BZN|BG","Without Sequence","71.31","",""
"07/03/2024 11:00:00 - 07/03/2024 12:00:00","BZN|BG","Without Sequence","66.16","",""
"07/03/2024 12:00:00 - 07/03/2024 13:00:00","BZN|BG","Without Sequence","74.27","",""
"07/03/2024 13:00:00 - 07/03/2024 14:00:00","BZN|BG","Without Sequence","75.72","",""
"07/03/2024 14:00:00 - 07/03/2024 15:00:00","BZN|BG","Without Sequence","75.74","",""
"07/03/2024 15:00:00 - 07/03/2024 16:00:00","BZN|BG","Without Sequence","80.15","",""
"07/03/2024 16:00:00 - 07/03/2024 17:00:00","BZN|BG","Without Sequence","80.84","",""
"07/03/2024 17:00:00 - 07/03/2024 18:00:00","BZN|BG","Without Sequence","95.00","",""
"07/03/2024 18:00:00 - 07/03/2024 19:00:00","BZN|BG","Without Sequence","122.00","",""
"07/03/2024 19:00:00 - 07/03/2024 20:00:00","BZN|BG","Without Sequence","98.14","",""
"07/03/2024 20:00:00 - 07/03/2024 21:00:00","BZN|BG","Without Sequence","91.89","",""
"07/03/2024 21:00:00 - 07/03/2024 22:00:00","BZN|BG","Without Sequence","80.85","",""
"07/03/2024 22:00:00 - 07/03/2024 23:00:00","BZN|BG","Without Sequence","76.28","",""
"07/03/2024 23:00:00 - 08/03/2024 00:00:00","BZN|BG","Without Sequence","71.32","",""
"08/03/2024 00:00:00 - 08/03/2024 01:00:00","BZN|BG","Without Sequence","71.51","",""
"08/03/2024 01:00:00 - 08/03/2024 02:00:00","BZN|BG","Without Sequence","66.96","",""
"08/03/2024 02:00:00 - 08/03/2024 03:00:00","BZN|BG","Without Sequence","67.01","",""
"08/03/2024 03:00:00 - 08/03/2024 04:00:00","BZN|BG","Without Sequence","65.99","",""
"08/03/2024 04:00:00 - 08/03/2024 05:00:00","BZN|BG","Without Sequence","70.28","",""
"08/03/2024 05:00:00 - 08/03/2024 06:00:00","BZN|BG","Without Sequence","76.90","",""
"08/03/2024 06:00:00 - 08/03/2024 07:00:00","BZN|BG","Without Sequence","89.87","",""
"08/03/2024 07:00:00 - 08/03/2024 08:00:00","BZN|BG","Without Sequence","95.02","",""
"08/03/2024 08:00:00 - 08/03/2024 09:00:00","BZN|BG","Without Sequence","88.89","",""
"08/03/2024 09:00:00 - 08/03/2024 10:00:00","BZN|BG","Without Sequence","74.36","",""
"08/03/2024 10:00:00 - 08/03/2024 11:00:00","BZN|BG","Without Sequence","57.89","",""
"08/03/2024 11:00:00 - 08/03/2024 12:00:00","BZN|BG","Without Sequence","55.16","",""
"08/03/2024 12:00:00 - 08/03/2024 13:00:00","BZN|BG","Without Sequence","60.00","",""
"08/03/2024 13:00:00 - 08/03/2024 14:00:00","BZN|BG","Without Sequence","58.37","",""
"08/03/2024 14:00:00 - 08/03/2024 15:00:00","BZN|BG","Without Sequence","61.50","",""
"08/03/2024 15:00:00 - 08/03/2024 16:00:00","BZN|BG","Without Sequence","57.76","",""
"08/03/2024 16:00:00 - 08/03/2024 17:00:00","BZN|BG","Without Sequence","78.52","",""
"08/03/2024 17:00:00 - 08/03/2024 18:00:00","BZN|BG","Without Sequence","101.48","",""
"08/03/2024 18:00:00 - 08/03/2024 19:00:00","BZN|BG","Without Sequence","122.43","",""
"08/03/2024 19:00:00 - 08/03/2024 20:00:00","BZN|BG","Without Sequence","122.01","",""
"08/03/2024 20:00:00 - 08/03/2024 21:00:00","BZN|BG","Without Sequence","113.12","",""
"08/03/2024 21:00:00 - 08/03/2024 22:00:00","BZN|BG","Without Sequence","83.30","",""
"08/03/2024 22:00:00 - 08/03/2024 23:00:00","BZN|BG","Without Sequence","80.62","",""
"08/03/2024 23:00:00 - 09/03/2024 00:00:00","BZN|BG","Without Sequence","79.78","",""
"09/03/2024 00:00:00 - 09/03/2024 01:00:00","BZN|BG","Without Sequence","66.56","",""
"09/03/2024 01:00:00 - 09/03/2024 02:00:00","BZN|BG","Without Sequence","64.64","",""
"09/03/2024 02:00:00 - 09/03/2024 03:00:00","BZN|BG","Without Sequence","63.74","",""
"09/03/2024 03:00:00 - 09/03/2024 04:00:00","BZN|BG","Without Sequence","61.80","",""
"09/03/2024 04:00:00 - 09/03/2024 05:00:00","BZN|BG","Without Sequence","60.35","",""
"09/03/2024 05:00:00 - 09/03/2024 06:00:00","BZN|BG","Without Sequence","60.74","",""
"09/03/2024 06:00:00 - 09/03/2024 07:00:00","BZN|BG","Without Sequence","61.77","",""
"09/03/2024 07:00:00 - 09/03/2024 08:00:00","BZN|BG","Without Sequence","53.06","",""
"09/03/2024 08:00:00 - 09/03/2024 09:00:00","BZN|BG","Without Sequence","53.06","",""
"09/03/2024 09:00:00 - 09/03/2024 10:00:00","BZN|BG","Without Sequence","48.12","",""
"09/03/2024 10:00:00 - 09/03/2024 11:00:00","BZN|BG","Without Sequence","33.73","",""
"09/03/2024 11:00:00 - 09/03/2024 12:00:00","BZN|BG","Without Sequence","14.04","",""
"09/03/2024 12:00:00 - 09/03/2024 13:00:00","BZN|BG","Without Sequence","9.86","",""
"09/03/2024 13:00:00 - 09/03/2024 14:00:00","BZN|BG","Without Sequence","9.86","",""
"09/03/2024 14:00:00 - 09/03/2024 15:00:00","BZN|BG","Without Sequence","16.59","",""
"09/03/2024 15:00:00 - 09/03/2024 16:00:00","BZN|BG","Without Sequence","40.24","",""
"09/03/2024 16:00:00 - 09/03/2024 17:00:00","BZN|BG","Without Sequence","57.02","",""
"09/03/2024 17:00:00 - 09/03/2024 18:00:00","BZN|BG","Without Sequence","80.47","",""
"09/03/2024 18:00:00 - 09/03/2024 19:00:00","BZN|BG","Without Sequence","115.00","",""
"09/03/2024 19:00:00 - 09/03/2024 20:00:00","BZN|BG","Without Sequence","80.47","",""
"09/03/2024 20:00:00 - 09/03/2024 21:00:00","BZN|BG","Without Sequence","68.92","",""
"09/03/2024 21:00:00 - 09/03/2024 22:00:00","BZN|BG","Without Sequence","60.47","",""
"09/03/2024 22:00:00 - 09/03/2024 23:00:00","BZN|BG","Without Sequence","61.51","",""
"09/03/2024 23:00:00 - 10/03/2024 00:00:00","BZN|BG","Without Sequence","58.55","",""
"10/03/2024 00:00:00 - 10/03/2024 01:00:00","BZN|BG","Without Sequence","48.65","",""
"10/03/2024 01:00:00 - 10/03/2024 02:00:00","BZN|BG","Without Sequence","46.06","",""
"10/03/2024 02:00:00 - 10/03/2024 03:00:00","BZN|BG","Without Sequence","40.98","",""
"10/03/2024 03:00:00 - 10/03/2024 04:00:00","BZN|BG","Without Sequence","35.55","",""
"10/03/2024 04:00:00 - 10/03/2024 05:00:00","BZN|BG","Without Sequence","32.39","",""
"10/03/2024 05:00:00 - 10/03/2024 06:00:00","BZN|BG","Without Sequence","32.28","",""
"10/03/2024 06:00:00 - 10/03/2024 07:00:00","BZN|BG","Without Sequence","33.91","",""
"10/03/2024 07:00:00 - 10/03/2024 08:00:00","BZN|BG","Without Sequence","39.49","",""
"10/03/2024 08:00:00 - 10/03/2024 09:00:00","BZN|BG","Without Sequence","37.58","",""
"10/03/2024 09:00:00 - 10/03/2024 10:00:00","BZN|BG","Without Sequence","31.17","",""
"10/03/2024 10:00:00 - 10/03/2024 11:00:00","BZN|BG","Without Sequence","9.91","",""
"10/03/2024 11:00:00 - 10/03/2024 12:00:00","BZN|BG","Without Sequence","10.86","",""
"10/03/2024 12:00:00 - 10/03/2024 13:00:00","BZN|BG","Without Sequence","5.12","",""
"10/03/2024 13:00:00 - 10/03/2024 14:00:00","BZN|BG","Without Sequence","2.23","",""
"10/03/2024 14:00:00 - 10/03/2024 15:00:00","BZN|BG","Without Sequence","8.37","",""
"10/03/2024 15:00:00 - 10/03/2024 16:00:00","BZN|BG","Without Sequence","21.35","",""
"10/03/2024 16:00:00 - 10/03/2024 17:00:00","BZN|BG","Without Sequence","50.92","",""
"10/03/2024 17:00:00 - 10/03/2024 18:00:00","BZN|BG","Without Sequence","60.68","",""
"10/03/2024 18:00:00 - 10/03/2024 19:00:00","BZN|BG","Without Sequence","71.29","",""
"10/03/2024 19:00:00 - 10/03/2024 20:00:00","BZN|BG","Without Sequence","69.29","",""
"10/03/2024 20:00:00 - 10/03/2024 21:00:00","BZN|BG","Without Sequence","63.07","",""
"10/03/2024 21:00:00 - 10/03/2024 22:00:00","BZN|BG","Without Sequence","58.25","",""
"10/03/2024 22:00:00 - 10/03/2024 23:00:00","BZN|BG","Without Sequence","57.09","",""
"10/03/2024 23:00:00 - 11/03/2024 00:00:00","BZN|BG","Without Sequence","55.37","",""
"11/03/2024 00:00:00 - 11/03/2024 01:00:00","BZN|BG","Without Sequence","47.46","",""
"11/03/2024 01:00:00 - 11/03/2024 02:00:00","BZN|BG","Without Sequence","42.48","",""
"11/03/2024 02:00:00 - 11/03/2024 03:00:00","BZN|BG","Without Sequence","46.83","",""
"11/03/2024 03:00:00 - 11/03/2024 04:00:00","BZN|BG","Without Sequence","46.18","",""
"11/03/2024 04:00:00 - 11/03/2024 05:00:00","BZN|BG","Without Sequence","48.97","",""
"11/03/2024 05:00:00 - 11/03/2024 06:00:00","BZN|BG","Without Sequence","67.88","",""
"11/03/2024 06:00:00 - 11/03/2024 07:00:00","BZN|BG","Without Sequence","80.00","",""
"11/03/2024 07:00:00 - 11/03/2024 08:00:00","BZN|BG","Without Sequence","91.70","",""
"11/03/2024 08:00:00 - 11/03/2024 09:00:00","BZN|BG","Without Sequence","86.69","",""
"11/03/2024 09:00:00 - 11/03/2024 10:00:00","BZN|BG","Without Sequence","81.00","",""
"11/03/2024 10:00:00 - 11/03/2024 11:00:00","BZN|BG","Without Sequence","71.93","",""
"11/03/2024 11:00:00 - 11/03/2024 12:00:00","BZN|BG","Without Sequence","58.80","",""
"11/03/2024 12:00:00 - 11/03/2024 13:00:00","BZN|BG","Without Sequence","60.37","",""
"11/03/2024 13:00:00 - 11/03/2024 14:00:00","BZN|BG","Without Sequence","60.37","",""
"11/03/2024 14:00:00 - 11/03/2024 15:00:00","BZN|BG","Without Sequence","67.00","",""
"11/03/2024 15:00:00 - 11/03/2024 16:00:00","BZN|BG","Without Sequence","73.43","",""
"11/03/2024 16:00:00 - 11/03/2024 17:00:00","BZN|BG","Without Sequence","78.71","",""
"11/03/2024 17:00:00 - 11/03/2024 18:00:00","BZN|BG","Without Sequence","79.04","",""
"11/03/2024 18:00:00 - 11/03/2024 19:00:00","BZN|BG","Without Sequence","100.02","",""
"11/03/2024 19:00:00 - 11/03/2024 20:00:00","BZN|BG","Without Sequence","83.43","",""
"11/03/2024 20:00:00 - 11/03/2024 21:00:00","BZN|BG","Without Sequence","77.31","",""
"11/03/2024 21:00:00 - 11/03/2024 22:00:00","BZN|BG","Without Sequence","51.47","",""
"11/03/2024 22:00:00 - 11/03/2024 23:00:00","BZN|BG","Without Sequence","60.37","",""
"11/03/2024 23:00:00 - 12/03/2024 00:00:00","BZN|BG","Without Sequence","67.08","",""
"12/03/2024 00:00:00 - 12/03/2024 01:00:00","BZN|BG","Without Sequence","56.81","",""
"12/03/2024 01:00:00 - 12/03/2024 02:00:00","BZN|BG","Without Sequence","65.56","",""
"12/03/2024 02:00:00 - 12/03/2024 03:00:00","BZN|BG","Without Sequence","66.51","",""
"12/03/2024 03:00:00 - 12/03/2024 04:00:00","BZN|BG","Without Sequence","65.20","",""
"12/03/2024 04:00:00 - 12/03/2024 05:00:00","BZN|BG","Without Sequence","66.03","",""
"12/03/2024 05:00:00 - 12/03/2024 06:00:00","BZN|BG","Without Sequence","70.92","",""
"12/03/2024 06:00:00 - 12/03/2024 07:00:00","BZN|BG","Without Sequence","76.59","",""
"12/03/2024 07:00:00 - 12/03/2024 08:00:00","BZN|BG","Without Sequence","80.50","",""
"12/03/2024 08:00:00 - 12/03/2024 09:00:00","BZN|BG","Without Sequence","80.19","",""
"12/03/2024 09:00:00 - 12/03/2024 10:00:00","BZN|BG","Without Sequence","55.00","",""
"12/03/2024 10:00:00 - 12/03/2024 11:00:00","BZN|BG","Without Sequence","9.86","",""
"12/03/2024 11:00:00 - 12/03/2024 12:00:00","BZN|BG","Without Sequence","9.86","",""
"12/03/2024 12:00:00 - 12/03/2024 13:00:00","BZN|BG","Without Sequence","17.74","",""
"12/03/2024 13:00:00 - 12/03/2024 14:00:00","BZN|BG","Without Sequence","18.57","",""
"12/03/2024 14:00:00 - 12/03/2024 15:00:00","BZN|BG","Without Sequence","65.79","",""
"12/03/2024 15:00:00 - 12/03/2024 16:00:00","BZN|BG","Without Sequence","80.67","",""
"12/03/2024 16:00:00 - 12/03/2024 17:00:00","BZN|BG","Without Sequence","93.71","",""
"12/03/2024 17:00:00 - 12/03/2024 18:00:00","BZN|BG","Without Sequence","94.49","",""
"12/03/2024 18:00:00 - 12/03/2024 19:00:00","BZN|BG","Without Sequence","122.01","",""
"12/03/2024 19:00:00 - 12/03/2024 20:00:00","BZN|BG","Without Sequence","121.03","",""
"12/03/2024 20:00:00 - 12/03/2024 21:00:00","BZN|BG","Without Sequence","95.18","",""
"12/03/2024 21:00:00 - 12/03/2024 22:00:00","BZN|BG","Without Sequence","82.06","",""
"12/03/2024 22:00:00 - 12/03/2024 23:00:00","BZN|BG","Without Sequence","77.96","",""
"12/03/2024 23:00:00 - 13/03/2024 00:00:00","BZN|BG","Without Sequence","69.55","",""
"13/03/2024 00:00:00 - 13/03/2024 01:00:00","BZN|BG","Without Sequence","63.13","",""
"13/03/2024 01:00:00 - 13/03/2024 02:00:00","BZN|BG","Without Sequence","61.23","",""
"13/03/2024 02:00:00 - 13/03/2024 03:00:00","BZN|BG","Without Sequence","60.55","",""
"13/03/2024 03:00:00 - 13/03/2024 04:00:00","BZN|BG","Without Sequence","59.98","",""
"13/03/2024 04:00:00 - 13/03/2024 05:00:00","BZN|BG","Without Sequence","62.23","",""
"13/03/2024 05:00:00 - 13/03/2024 06:00:00","BZN|BG","Without Sequence","68.43","",""
"13/03/2024 06:00:00 - 13/03/2024 07:00:00","BZN|BG","Without Sequence","83.39","",""
"13/03/2024 07:00:00 - 13/03/2024 08:00:00","BZN|BG","Without Sequence","92.15","",""
"13/03/2024 08:00:00 - 13/03/2024 09:00:00","BZN|BG","Without Sequence","94.33","",""
"13/03/2024 09:00:00 - 13/03/2024 10:00:00","BZN|BG","Without Sequence","80.53","",""
"13/03/2024 10:00:00 - 13/03/2024 11:00:00","BZN|BG","Without Sequence","70.53","",""
"13/03/2024 11:00:00 - 13/03/2024 12:00:00","BZN|BG","Without Sequence","67.57","",""
"13/03/2024 12:00:00 - 13/03/2024 13:00:00","BZN|BG","Without Sequence","67.69","",""
"13/03/2024 13:00:00 - 13/03/2024 14:00:00","BZN|BG","Without Sequence","70.00","",""
"13/03/2024 14:00:00 - 13/03/2024 15:00:00","BZN|BG","Without Sequence","74.95","",""
"13/03/2024 15:00:00 - 13/03/2024 16:00:00","BZN|BG","Without Sequence","79.19","",""
"13/03/2024 16:00:00 - 13/03/2024 17:00:00","BZN|BG","Without Sequence","86.11","",""
"13/03/2024 17:00:00 - 13/03/2024 18:00:00","BZN|BG","Without Sequence","98.42","",""
"13/03/2024 18:00:00 - 13/03/2024 19:00:00","BZN|BG","Without Sequence","104.78","",""
"13/03/2024 19:00:00 - 13/03/2024 20:00:00","BZN|BG","Without Sequence","103.81","",""
"13/03/2024 20:00:00 - 13/03/2024 21:00:00","BZN|BG","Without Sequence","89.86","",""
"13/03/2024 21:00:00 - 13/03/2024 22:00:00","BZN|BG","Without Sequence","77.61","",""
"13/03/2024 22:00:00 - 13/03/2024 23:00:00","BZN|BG","Without Sequence","69.93","",""
"13/03/2024 23:00:00 - 14/03/2024 00:00:00","BZN|BG","Without Sequence","63.88","",""
"14/03/2024 00:00:00 - 14/03/2024 01:00:00","BZN|BG","Without Sequence","63.29","",""
"14/03/2024 01:00:00 - 14/03/2024 02:00:00","BZN|BG","Without Sequence","56.90","",""
"14/03/2024 02:00:00 - 14/03/2024 03:00:00","BZN|BG","Without Sequence","57.52","",""
"14/03/2024 03:00:00 - 14/03/2024 04:00:00","BZN|BG","Without Sequence","57.00","",""
"14/03/2024 04:00:00 - 14/03/2024 05:00:00","BZN|BG","Without Sequence","61.75","",""
"14/03/2024 05:00:00 - 14/03/2024 06:00:00","BZN|BG","Without Sequence","79.84","",""
"14/03/2024 06:00:00 - 14/03/2024 07:00:00","BZN|BG","Without Sequence","85.72","",""
"14/03/2024 07:00:00 - 14/03/2024 08:00:00","BZN|BG","Without Sequence","90.91","",""
